File name,Z position,Number of objects,Total ROI area,Object area,Percent object area,Total ROI perimeter,Object perimeter,Object perimeter / area ratio,Average object area,Average object area-equivalent circle diameter,Surface convexity index,Euler number,Number of closed pores,Area of closed pores,Perimeter of closed pores,Closed porosity (percent),Area of open pore space,Total area of pore space,Open porosity (percent),Total porosity (percent),Centroid (x),Centroid (y),Moment of inertia (x),Moment of inertia (y),Polar Moment of inertia,Product of inertia,Principal moment of inertia (max),Principal moment of inertia (min),Total orientation,Eccentricity,Structure thickness (plate model),Structure separation (plate model),Structure linear density (plate model),Fractal dimension,Intersection perimeter,
,Pos.Z,Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Pr.In,MMI(max),MMI(min),T.Or,Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,
,um,,um^2,um^2,,um,um,1/um,um^2,um,1/um,,,um^2,um,,um^2,um^2,,,um,um,um^4,um^4,um^4,um^4,um^4,um^4,°,,um,um,1/um,,um,
ax13_rc05_meghan__rec00002288.bmp,1372.76110,3,1041667.20968,5369.63571,0.51548,3817.08016,405.23527,0.07547,1789.87857,47.73829,0.02051,2,1,3.28481,7.84242,0.06114,1036294.28916,1036297.57397,99.48420,99.48452,1154.36729,858.57567,7153247.89530,39766507.34555,46919755.24085,-4247268.27594,40310558.93603,6609196.30482,172.70048,0.86145,26.50132,5114.54776,0.00019,0.97718,86.81146,
ax13_rc05_meghan__rec00002287.bmp,1372.16112,3,1041667.20968,5304.07442,0.50919,3817.08016,400.49571,0.07551,1768.02481,47.44596,0.04491,3,0,0.00000,0.00000,0.00000,1036363.13526,1036363.13526,99.49081,99.49081,1154.96728,858.57567,6953780.26336,37984853.55700,44938633.82036,-4000805.69376,38492372.91202,6446260.90834,172.77040,0.84546,26.48755,5175.40195,0.00019,0.97752,85.96295,
ax13_rc05_meghan__rec00002286.bmp,1371.56114,3,1041667.20968,5230.00862,0.50208,3817.08016,397.39285,0.07598,1743.33621,47.11353,0.04758,3,0,0.00000,0.00000,0.00000,1036437.20106,1036437.20106,99.49792,99.49792,1155.56726,859.17566,6696971.29477,36042652.54991,42739623.84468,-3750019.27543,36514279.44841,6225344.39627,172.83174,0.91433,26.32160,5216.18441,0.00019,0.97597,85.96295,
ax13_rc05_meghan__rec00002285.bmp,1370.96116,3,1042209.69894,5194.28064,0.49839,3818.28012,390.10778,0.07510,1731.42688,46.95233,0.05038,3,0,0.00000,0.00000,0.00000,1037015.41830,1037015.41830,99.50161,99.50161,1156.76722,859.17566,6458502.18186,33583318.45600,40041820.63786,-3388132.81351,34000121.97190,6041698.66596,172.98679,0.88370,26.62998,5316.55854,0.00019,0.97220,85.36297,
ax13_rc05_meghan__rec00002284.bmp,1370.36117,3,1042209.69894,5117.60499,0.49103,3818.28012,385.30791,0.07529,1705.86833,46.60450,0.04915,3,0,0.00000,0.00000,0.00000,1037092.09395,1037092.09395,99.50897,99.50897,1157.96719,859.17566,6165001.20076,31090205.59298,37255206.79374,-3075638.02153,31464113.93275,5791092.86098,173.06851,0.85656,26.56372,5383.18606,0.00018,0.96873,84.16300,
ax13_rc05_meghan__rec00002283.bmp,1369.76119,3,1042786.47625,4967.22351,0.47634,3818.77716,373.01709,0.07510,1655.74117,45.91465,0.05077,3,0,0.00000,0.00000,0.00000,1037819.25274,1037819.25274,99.52366,99.52366,1159.16716,858.57567,5714799.51733,28012670.15061,33727469.66794,-2773209.69242,28352401.01821,5375068.64974,173.01580,0.83729,26.63269,5564.45950,0.00018,0.96476,74.27212,
ax13_rc05_meghan__rec00002282.bmp,1369.16121,3,1042786.47625,4883.12328,0.46828,3818.77716,366.37464,0.07503,1627.70776,45.52430,0.05172,3,0,0.00000,0.00000,0.00000,1037903.35298,1037903.35298,99.53172,99.53172,1160.36712,858.57567,5359591.16172,24498021.50982,29857612.67154,-2322060.17712,24775726.79414,5081885.87740,173.18014,0.83289,26.65645,5665.80346,0.00018,0.96175,74.27212,
ax13_rc05_meghan__rec00002281.bmp,1368.56122,3,1042786.47625,4791.73346,0.45951,3818.77716,360.43511,0.07522,1597.24449,45.09628,0.05129,3,0,0.00000,0.00000,0.00000,1037994.74280,1037994.74280,99.54049,99.54049,1162.76705,859.17566,4978822.73287,19776154.13505,24754976.86792,-1701188.01928,19969213.85269,4785763.01523,173.52548,0.88425,26.58861,5759.67606,0.00017,0.95652,74.27212,
ax13_rc05_meghan__rec00002280.bmp,1367.96124,3,1042786.47625,4685.58447,0.44933,3818.77716,350.89569,0.07489,1561.86149,44.59399,0.05602,3,0,0.00000,0.00000,0.00000,1038100.89178,1038100.89178,99.55067,99.55067,1165.16699,859.17566,4521067.52878,14295042.39594,18816109.92472,-990898.95919,14394489.25184,4421620.67288,174.26897,0.84423,26.70642,5916.86325,0.00017,0.95169,73.67213,
ax13_rc05_meghan__rec00002279.bmp,1367.36126,3,1042786.47625,4580.06545,0.43921,3818.77716,339.24749,0.07407,1526.68848,44.08900,0.05567,3,0,0.00000,0.00000,0.00000,1038206.41080,1038206.41080,99.56079,99.56079,1168.16690,859.17566,3998091.64381,8268022.73921,12266114.38303,-227764.20324,8280137.63298,3985976.75004,176.95528,0.80470,27.00132,6120.64319,0.00016,0.95181,73.07215,
ax13_rc05_meghan__rec00002278.bmp,1366.76127,3,1042786.47625,4467.16685,0.42839,3818.77716,324.61704,0.07267,1489.05562,43.54222,0.06042,3,0,0.00000,0.00000,0.00000,1038319.30941,1038319.30941,99.57161,99.57161,1170.56683,859.77564,3464304.08621,4158197.80181,7622501.88801,225078.52232,4224811.65702,3397690.23100,16.48656,0.80225,27.52269,6397.19543,0.00016,0.94293,73.07215,
ax13_rc05_meghan__rec00002277.bmp,1366.16129,3,1042786.47625,4359.53295,0.41807,3818.77716,307.02931,0.07043,1453.17765,43.01445,0.06152,3,0,0.00000,0.00000,0.00000,1038426.94331,1038426.94331,99.58193,99.58193,1172.36678,860.37562,2844208.44544,1637967.10191,4482175.54734,403902.71879,2966961.00706,1515214.54028,73.09513,0.96518,28.39815,6764.35059,0.00015,0.93242,73.07215,
ax13_rc05_meghan__rec00002276.bmp,1365.56131,2,1042786.47625,4257.61372,0.40829,3818.77716,295.29583,0.06936,2128.80686,52.06228,0.04459,2,0,0.00000,0.00000,0.00000,1038528.86253,1038528.86253,99.59171,99.59171,1172.96677,861.57559,2322934.89725,1380350.56922,3703285.46647,274686.51104,2397141.57211,1306143.89437,74.88239,0.93861,28.83626,7033.81999,0.00014,0.98482,72.47217,
ax13_rc05_meghan__rec00002275.bmp,1364.96133,2,1042786.47625,4148.49491,0.39783,3818.77716,281.24770,0.06780,2074.24745,51.39080,0.04646,2,0,0.00000,0.00000,0.00000,1038637.98135,1038637.98135,99.60217,99.60217,1172.96677,862.77555,1740577.70674,1271446.35484,3012024.06159,99427.69139,1760780.40039,1251243.66119,78.51444,0.90698,29.50065,7385.93044,0.00013,0.98696,72.47217,
ax13_rc05_meghan__rec00002274.bmp,1364.36134,2,1042786.47625,4021.87208,0.38569,3818.77716,277.35664,0.06896,2010.93604,50.60043,0.04493,2,0,0.00000,0.00000,0.00000,1038764.60417,1038764.60417,99.61431,99.61431,1169.36687,860.37562,4681517.50426,12635150.21716,17316667.72142,6145653.07384,15978451.34863,1338216.37279,28.54666,0.95796,29.00145,7490.46132,0.00013,0.97726,62.58128,
ax13_rc05_meghan__rec00002273.bmp,1363.76136,2,1043318.25612,3969.04508,0.38043,3819.27421,279.84185,0.07051,1984.52254,50.26701,0.04407,2,0,0.00000,0.00000,0.00000,1039349.21104,1039349.21104,99.61957,99.61957,1165.76697,858.57567,7434901.64861,22309973.10161,29744874.75021,11377005.16789,28464831.72906,1280043.02116,28.41299,0.97458,28.36634,7428.11838,0.00013,0.97934,61.38131,
ax13_rc05_meghan__rec00002272.bmp,1363.16138,3,1043318.25612,3905.14870,0.37430,3819.27421,276.94488,0.07092,1301.71623,40.71114,0.04693,3,0,0.00000,0.00000,0.00000,1039413.10742,1039413.10742,99.62570,99.62570,1163.36704,857.37571,9205070.09363,28583277.01706,37788347.11069,14783047.87036,36569501.84732,1218845.26337,28.37918,0.98079,28.20163,7506.28145,0.00013,0.97444,58.30861,
ax13_rc05_meghan__rec00002271.bmp,1362.56139,2,1043318.25612,3844.35714,0.36847,3819.27421,276.09638,0.07182,1922.17857,49.47114,0.04470,2,0,0.00000,0.00000,0.00000,1039473.89898,1039473.89898,99.63153,99.63153,1160.96711,856.17574,10966663.33822,34816506.08753,45783169.42574,18163121.05734,44619509.51796,1163659.90779,28.35663,0.98553,27.84794,7529.79024,0.00013,0.97918,57.28437,
ax13_rc05_meghan__rec00002270.bmp,1361.96141,2,1043318.25612,3783.97057,0.36269,3819.27421,278.99335,0.07373,1891.98528,49.08106,0.04662,2,0,0.00000,0.00000,0.00000,1039534.28555,1039534.28555,99.63731,99.63731,1158.56717,854.97578,12563244.43470,40484360.51461,53047604.94931,21239219.64041,51940364.62850,1107240.32081,28.34152,0.98873,27.12588,7452.03629,0.00013,0.98331,57.28437,
ax13_rc05_meghan__rec00002269.bmp,1361.36143,2,1043849.94599,3739.96306,0.35829,3820.47417,284.08437,0.07596,1869.98153,48.79482,0.03767,2,0,0.00000,0.00000,0.00000,1040109.98293,1040109.98293,99.64171,99.64171,1157.36721,854.37579,13619437.91685,44300274.47346,57919712.39031,23307806.71174,56862943.59898,1056768.79134,28.32421,0.99153,26.32995,7322.54270,0.00014,0.99313,55.66015,
ax13_rc05_meghan__rec00002268.bmp,1360.76144,3,1043849.94599,3663.69238,0.35098,3820.47417,284.64172,0.07769,1221.23079,39.43247,0.04580,3,0,0.00000,0.00000,0.00000,1040186.25361,1040186.25361,99.64902,99.64902,1155.56726,853.17583,14501426.62489,47510348.24838,62011774.87327,25059387.53270,61012055.63920,999719.23407,28.31527,0.99100,25.74248,7308.74069,0.00014,0.99772,54.63592,
ax13_rc05_meghan__rec00002267.bmp,1360.16146,2,1043849.94599,3585.48681,0.34349,3820.47417,284.84760,0.07944,1792.74341,47.77648,0.04369,2,0,0.00000,0.00000,0.00000,1040264.45918,1040264.45918,99.65651,99.65651,1153.76731,852.57584,15389558.93950,50694980.80538,66084539.74487,26809674.39977,65141753.43064,942786.31423,28.31864,0.99502,25.17477,7304.00719,0.00014,0.99581,53.61168,
ax13_rc05_meghan__rec00002266.bmp,1359.56148,2,1043849.94599,3502.15154,0.33550,3820.47417,283.85352,0.08105,1751.07577,47.21799,0.04400,2,0,0.00000,0.00000,0.00000,1040347.79445,1040347.79445,99.66450,99.66450,1153.16733,851.97586,15877921.72275,52494919.41714,68372841.13989,27816082.77891,67487105.11547,885736.02441,28.32358,0.99248,24.67577,7330.17375,0.00014,0.99693,52.16320,
ax13_rc05_meghan__rec00002265.bmp,1358.96150,2,1043849.94599,3415.44145,0.32720,3820.47417,270.30243,0.07914,1707.72073,46.62979,0.04575,2,0,0.00000,0.00000,0.00000,1040434.50454,1040434.50454,99.67280,99.67280,1151.36738,850.77589,16505242.08059,54801644.50718,71306886.58776,29088282.59325,70478460.07679,828426.51097,28.32197,0.99177,25.27126,7698.29937,0.00013,0.99061,44.21784,
ax13_rc05_meghan__rec00002264.bmp,1358.36151,2,1043849.94599,3322.92669,0.31833,3820.47417,267.90250,0.08062,1661.46335,45.99392,0.04350,2,0,0.00000,0.00000,0.00000,1040527.01930,1040527.01930,99.68167,99.68167,1150.76739,850.77589,16736318.08946,55758772.34480,72495090.43426,29627159.61816,71722276.66175,772813.77252,28.31637,0.99431,24.80699,7767.95316,0.00013,0.98883,42.76935,
ax13_rc05_meghan__rec00002263.bmp,1357.76153,2,1044414.39400,3220.64749,0.30837,3821.67414,263.86586,0.08193,1610.32374,45.28055,0.04957,2,0,0.00000,0.00000,0.00000,1041193.74651,1041193.74651,99.69163,99.69163,1149.56743,850.17591,16668083.74210,55687165.77500,72355249.51710,29612687.62433,71639342.97706,715906.54004,28.31108,0.99572,24.41125,7891.84140,0.00013,0.98686,38.92093,
ax13_rc05_meghan__rec00002262.bmp,1357.16155,3,1044414.39400,3111.66366,0.29793,3821.67414,262.46001,0.08435,1037.22122,36.34049,0.04709,3,0,0.00000,0.00000,0.00000,1041302.73034,1041302.73034,99.70207,99.70207,1149.56743,849.57593,16500795.32672,55265119.54766,71765914.87438,29413680.81543,71108414.52704,657500.34734,28.30855,0.99191,23.71153,7934.94395,0.00013,0.98971,37.72097,
ax13_rc05_meghan__rec00002261.bmp,1356.56156,3,1044959.04314,2936.30860,0.28100,3822.87410,252.42354,0.08597,978.76953,35.30167,0.07693,3,0,0.00000,0.00000,0.00000,1042022.73454,1042022.73454,99.71900,99.71900,1147.16750,848.37596,15985189.00882,55180912.73546,71166101.74428,28788341.76054,70408972.40963,757129.33464,27.87733,0.99255,23.26493,8256.14547,0.00012,0.91044,26.80584,
ax13_rc05_meghan__rec00002260.bmp,1355.96158,3,1044959.04314,2838.52914,0.27164,3822.87410,253.76909,0.08940,946.17638,34.70892,0.07634,3,0,0.00000,0.00000,0.00000,1042120.51399,1042120.51399,99.72836,99.72836,1146.56751,848.97595,15236417.32031,54723906.45885,69960323.77916,27670164.35122,68972123.36343,988200.41573,27.24533,0.99198,22.37096,8213.13997,0.00012,0.91114,25.60588,
ax13_rc05_meghan__rec00002259.bmp,1355.36160,3,1044959.04314,2736.51992,0.26188,3822.87410,254.82347,0.09312,912.17331,34.07954,0.07127,3,0,0.00000,0.00000,0.00000,1042222.52321,1042222.52321,99.73812,99.73812,1144.76756,848.97595,14675554.16429,55192703.76896,69868257.93325,26927715.89109,68631483.99833,1236773.93492,26.52235,0.99193,21.47777,8179.95700,0.00012,0.90756,20.06045,
ax13_rc05_meghan__rec00002258.bmp,1354.76161,3,1044959.04314,2628.43605,0.25153,3822.87410,256.31460,0.09752,876.14535,33.39974,0.07046,3,0,0.00000,0.00000,0.00000,1042330.60709,1042330.60709,99.74847,99.74847,1144.16758,848.97595,13444159.10016,53524064.03244,66968223.13261,24955708.77194,65490159.35660,1478063.77600,25.61741,0.98493,20.50945,8133.21295,0.00012,0.91215,14.93927,
ax13_rc05_meghan__rec00002257.bmp,1354.16163,3,1044959.04314,2509.91277,0.24019,3822.87410,253.82939,0.10113,836.63759,32.63802,0.06919,3,0,0.00000,0.00000,0.00000,1042449.13037,1042449.13037,99.75981,99.75981,1142.96762,849.57593,12348570.15990,52484261.87002,64832832.02992,23255201.50512,63133232.81466,1699599.21526,24.60389,0.98357,19.77638,8213.77807,0.00012,0.91828,6.92112,
ax13_rc05_meghan__rec00002256.bmp,1353.56165,4,1044959.04314,2365.20097,0.22634,3822.87410,257.51456,0.10888,591.30024,27.43842,0.05616,4,0,0.00000,0.00000,0.00000,1042593.84217,1042593.84217,99.77366,99.77366,1141.16767,850.17591,10959267.53763,50694680.64911,61653948.18674,21049450.48251,59771837.70335,1882110.48339,23.32716,0.98250,18.36945,8097.35824,0.00012,0.91514,1.62422,
ax13_rc05_meghan__rec00002255.bmp,1352.96167,4,1044959.04314,2212.38963,0.21172,3822.87410,243.32085,0.10998,553.09741,26.53725,0.10458,4,0,0.00000,0.00000,0.00000,1042746.65351,1042746.65351,99.78828,99.78828,1141.76765,851.37588,9060352.37881,45976561.80518,55036914.18399,17793449.58695,53156485.05450,1880429.12949,21.97481,0.97764,18.18496,8570.95998,0.00012,0.90792,1.02424,
ax13_rc05_meghan__rec00002254.bmp,1352.36168,3,1044959.04314,2071.18763,0.19821,3822.87410,232.72704,0.11236,690.39588,29.64860,0.07951,3,0,0.00000,0.00000,0.00000,1042887.85551,1042887.85551,99.80179,99.80179,1141.76765,852.57584,7309415.23262,42153644.74747,49463059.98009,14844844.83143,47620381.00293,1842678.97716,20.21664,0.97548,17.79929,8962.32639,0.00011,0.89059,0.00000,
ax13_rc05_meghan__rec00002253.bmp,1351.76170,3,1045498.29258,1890.07289,0.18078,3824.07407,223.89054,0.11846,630.02430,28.32264,0.08584,3,0,0.00000,0.00000,0.00000,1043608.21969,1043608.21969,99.81922,99.81922,1143.56760,854.97578,4977037.65567,35563531.00961,40540568.66527,10781057.93460,38981633.93955,1558934.72573,17.59107,0.97891,16.88390,9322.48610,0.00011,0.88656,0.00000,
ax13_rc05_meghan__rec00002252.bmp,1351.16172,5,1046024.22277,1721.96242,0.16462,3825.27404,219.29656,0.12735,344.39248,20.94025,0.11079,5,0,0.00000,0.00000,0.00000,1044302.26036,1044302.26036,99.83538,99.83538,1145.96753,857.37571,2921780.24184,29088201.65931,32009981.90116,6820780.50855,30759429.23860,1250552.66256,13.76738,0.97080,15.70442,9524.10996,0.00010,0.81917,1.44849,
ax13_rc05_meghan__rec00002251.bmp,1350.56173,4,1046024.22277,1560.33158,0.14917,3825.27404,199.22362,0.12768,390.08289,22.28607,0.07002,4,0,0.00000,0.00000,0.00000,1044463.89120,1044463.89120,99.85083,99.85083,1149.56743,860.37562,653608.77705,22003550.36069,22657159.13775,2907476.31633,22392413.44038,264745.69737,7.61787,0.97956,15.66412,10485.34201,0.00010,0.86411,0.84850,
ax13_rc05_meghan__rec00002250.bmp,1349.96175,2,1046024.22277,1414.80982,0.13526,3825.27404,185.32107,0.13099,707.40491,30.01160,0.05606,2,0,0.00000,0.00000,0.00000,1044609.41295,1044609.41295,99.86474,99.86474,1147.16750,860.37562,525334.26335,21538176.38409,22063510.64745,2928025.85771,21938552.23763,124958.40982,7.78629,0.99767,15.26874,11273.50945,0.00009,0.94088,0.00000,
ax13_rc05_meghan__rec00002249.bmp,1349.36177,2,1046024.22277,1271.40295,0.12155,3825.27404,191.96352,0.15099,635.70148,28.44996,0.04956,2,0,0.00000,0.00000,0.00000,1044752.81982,1044752.81982,99.87845,99.87845,1143.56760,859.77564,499346.83102,21361354.48244,21860701.31346,2906742.98881,21758785.24419,101916.06927,7.78561,0.99412,13.24630,10884.90990,0.00009,0.94415,0.00000,
ax13_rc05_meghan__rec00002248.bmp,1348.76178,2,1046024.22277,1086.32844,0.10385,3825.27404,169.13919,0.15570,543.16422,26.29787,0.06540,2,0,0.00000,0.00000,0.00000,1044937.89434,1044937.89434,99.89615,99.89615,1138.76773,859.17566,458680.30211,20799087.51884,21257767.82094,2820259.62064,21182883.42551,74884.39543,7.74951,0.99836,12.84538,12355.95244,0.00008,0.92351,0.00000,
ax13_rc05_meghan__rec00002247.bmp,1348.16180,2,1046024.22277,937.11689,0.08959,3825.27404,160.15711,0.17090,468.55845,24.42513,0.06562,2,0,0.00000,0.00000,0.00000,1045087.10588,1045087.10588,99.91041,99.91041,1135.16784,858.57567,415801.12853,19471652.13039,19887453.25892,2636149.52762,19829607.90951,57845.34941,7.73275,0.99470,11.70247,13050.77402,0.00008,0.92685,0.00000,
ax13_rc05_meghan__rec00002246.bmp,1347.56182,6,1046024.22277,835.10768,0.07984,3825.27404,203.05438,0.24315,139.18461,13.31223,0.11661,5,1,0.53997,2.89697,0.06462,1045188.57513,1045189.11510,99.92011,99.92016,1096.76892,851.97586,2495907.86875,43618961.32586,46114869.19461,5015777.10001,44221895.40607,1892973.78853,6.85449,0.97539,8.22546,10294.67214,0.00010,0.72887,0.00000,
ax13_rc05_meghan__rec00002245.bmp,1346.96184,8,1046024.22277,728.01374,0.06960,3825.27404,250.31477,0.34383,91.00172,10.76415,0.16039,8,0,0.00000,0.00000,0.00000,1045296.20903,1045296.20903,99.93040,99.93040,1003.77156,828.57652,7883393.63771,84147727.27512,92031120.91283,6992416.73859,84783537.42370,7247583.48913,5.19553,0.95331,5.81679,8351.85406,0.00012,0.72365,0.00000,
ax13_rc05_meghan__rec00002244.bmp,1346.36185,9,1046024.22277,715.36946,0.06839,3825.27404,302.22945,0.42248,79.48550,10.06002,0.12103,8,1,3.95978,8.69092,0.55048,1045304.89354,1045308.85331,99.93123,99.93161,871.17532,783.57780,15233259.95514,128927262.20059,144160522.15573,1218484.75364,128940319.48218,15220202.67355,0.61396,0.93717,4.73395,6917.31974,0.00014,0.76207,0.00000,
ax13_rc05_meghan__rec00002243.bmp,1345.76187,8,1045498.29258,788.80530,0.07545,3824.07407,340.09599,0.43115,98.60066,11.20456,0.03043,8,0,0.00000,0.00000,0.00000,1044709.48728,1044709.48728,99.92455,99.92455,775.77802,713.37979,23872691.01793,156595418.58602,180468109.60395,-18752008.17659,159193959.19527,21274150.40867,172.11054,0.92999,4.63872,6143.61542,0.00016,0.78627,0.00000,
ax13_rc05_meghan__rec00002242.bmp,1345.16189,9,1046024.22277,894.72930,0.08554,3825.27404,332.69031,0.37183,99.41437,11.25070,0.12952,8,1,0.53997,2.89697,0.06031,1045128.95351,1045129.49348,99.91441,99.91446,655.18144,675.58086,26953101.40838,186030836.44194,212983937.85032,-46755796.98149,198755374.44016,14228563.41016,164.77573,0.96246,5.37875,6282.89704,0.00016,0.79579,0.00000,
ax13_rc05_meghan__rec00002241.bmp,1344.56190,10,1046024.22277,1070.17435,0.10231,3825.27404,301.05446,0.28131,107.01744,11.67300,0.19747,10,0,0.00000,0.00000,0.00000,1044954.04842,1044954.04842,99.89769,99.89769,596.38310,653.38149,31934260.47061,214510679.44351,246444939.91411,-70903142.83452,238811365.85565,7633574.05847,161.08184,0.98162,7.10951,6941.96033,0.00014,0.81104,0.00000,
ax13_rc05_meghan__rec00002240.bmp,1343.96192,6,1046024.22277,1316.85038,0.12589,3825.27404,323.44205,0.24562,219.47506,16.71659,0.10035,6,0,0.00000,0.00000,0.00000,1044707.37240,1044707.37240,99.87411,99.87411,579.58358,649.78159,39631218.28664,261234456.88768,300865675.17432,-88173043.69665,292036101.93635,8829573.23797,160.74407,0.98261,8.14273,6459.93544,0.00015,0.87895,0.00000,
ax13_rc05_meghan__rec00002239.bmp,1343.36194,5,1046024.22277,1578.60054,0.15091,3825.27404,341.00480,0.21602,315.72011,20.04962,0.05859,4,1,3.59980,7.49096,0.22752,1044442.02244,1044445.62223,99.84874,99.84909,569.98385,649.18161,47840658.50100,313705363.20889,361546021.70989,-105660794.39076,350582356.22098,10963665.48892,160.76035,0.98311,9.25852,6125.69461,0.00016,0.90563,0.00000,
ax13_rc05_meghan__rec00002238.bmp,1342.76195,4,1046024.22277,1826.71648,0.17463,3825.27404,354.28970,0.19395,456.67912,24.11352,0.06330,4,0,0.00000,0.00000,0.00000,1044197.50629,1044197.50629,99.82537,99.82537,564.58400,648.58162,55614984.65615,359034272.18877,414649256.84492,-120479136.24566,401053919.65691,13595337.18801,160.77270,0.98171,10.31199,5894.59700,0.00017,0.96776,0.00000,
ax13_rc05_meghan__rec00002237.bmp,1342.16197,4,1046565.45210,2076.72231,0.19843,3825.06815,369.97454,0.17815,519.18058,25.71072,0.02975,3,1,54.85189,29.32120,2.57330,1044433.87790,1044488.72979,99.79633,99.80157,556.78422,650.38157,63205006.57918,405232409.85817,468437416.43735,-135898890.42325,452654498.70804,15782917.72931,160.76350,0.98107,11.22630,5646.27357,0.00018,0.97472,0.00000,
ax13_rc05_meghan__rec00002236.bmp,1341.56199,4,1046565.45210,2341.93728,0.22377,3825.06815,371.46567,0.15861,585.48432,27.30315,0.03876,3,1,43.37754,26.07277,1.81852,1044180.13728,1044223.51482,99.77208,99.77623,547.78448,652.78150,71207288.32645,453518072.87647,524725361.20293,-152218840.91920,506720941.20789,18004419.99504,160.73468,0.98011,12.60917,5622.18053,0.00018,0.99389,0.00000,
ax13_rc05_meghan__rec00002235.bmp,1340.96201,4,1046565.45210,2590.00823,0.24748,3825.06815,378.72576,0.14623,647.50206,28.71281,0.04680,3,1,32.75814,22.67875,1.24899,1043942.68573,1043975.44388,99.74939,99.75252,542.38463,654.58145,78500632.50643,499395089.88106,577895722.38750,-167572508.03616,557961952.85383,19933769.53366,160.73540,0.98028,13.67749,5513.09442,0.00018,0.99106,0.00000,
ax13_rc05_meghan__rec00002234.bmp,1340.36202,4,1046565.45210,2836.72925,0.27105,3825.06815,386.07114,0.13610,709.18231,30.04928,0.03903,3,1,23.44367,19.43032,0.81966,1043705.27919,1043728.72286,99.72671,99.72895,538.78473,655.78142,85740537.36791,545310561.24708,631051098.61500,-182950195.96660,609246379.20605,21804719.40895,160.73695,0.98007,14.69537,5406.92436,0.00018,0.98664,0.00000,
ax13_rc05_meghan__rec00002233.bmp,1339.76204,5,1046565.45210,3073.86581,0.29371,3825.06815,398.44724,0.12962,614.77316,27.97773,0.05585,4,1,12.50929,13.98783,0.40531,1043479.07701,1043491.58630,99.70509,99.70629,536.98478,658.18135,92369675.58520,589973536.30609,682343211.89129,-196465543.65374,658190706.93839,24152504.95291,160.85187,0.98094,15.42922,5237.79053,0.00019,0.94345,0.00000,
ax13_rc05_meghan__rec00002232.bmp,1339.16206,5,1046565.45210,3317.43700,0.31698,3825.06815,394.29000,0.11885,663.48740,29.06507,0.06363,4,1,1.57491,4.94544,0.04745,1043246.44019,1043248.01510,99.68287,99.68302,535.18484,658.78133,98916458.09268,637383248.61677,736299706.70945,-212149005.87571,710923571.45222,25376135.25723,160.88140,0.97963,16.82740,5291.78028,0.00019,0.93464,0.00000,
ax13_rc05_meghan__rec00002231.bmp,1338.56207,5,1047098.58189,3539.49942,0.33803,3826.26812,395.13850,0.11164,707.89988,30.02209,0.07984,5,0,0.00000,0.00000,0.00000,1043559.08247,1043559.08247,99.66197,99.66197,535.18484,659.38132,104753342.84274,681632011.69426,786385354.53700,-226723800.12737,760072672.89128,26312681.64572,160.91568,0.98024,17.91523,5281.99140,0.00019,0.91942,0.00000,
ax13_rc05_meghan__rec00002230.bmp,1337.96209,4,1047098.58189,3743.92284,0.35755,3826.26812,396.98109,0.10603,935.98071,34.52141,0.06346,4,0,0.00000,0.00000,0.00000,1043354.65906,1043354.65906,99.64245,99.64245,533.98487,659.98130,110134892.79405,721995434.07216,832130326.86621,-240236193.20468,805046858.39928,27083468.46693,160.92935,0.98019,18.86197,5256.44514,0.00019,0.96483,0.00000,
ax13_rc05_meghan__rec00002229.bmp,1337.36211,9,1047098.58189,3978.35955,0.37994,3826.26812,445.93849,0.11209,442.03995,23.72389,0.11580,9,0,0.00000,0.00000,0.00000,1043120.22234,1043120.22234,99.62006,99.62006,535.78482,658.18135,120638468.49103,765145880.64862,885784349.13965,-257069129.20026,855120252.54281,30664096.59685,160.70992,0.98070,17.84264,4678.31437,0.00021,0.89482,0.00000,
ax13_rc05_meghan__rec00002228.bmp,1336.76212,6,1047098.58189,4307.29091,0.41135,3826.26812,499.81636,0.11604,717.88182,30.23302,0.06507,5,1,1.57491,4.94544,0.03655,1042789.71607,1042791.29098,99.58849,99.58865,542.98462,647.38166,146932229.44787,815953536.93541,962885766.38328,-284648776.20803,920672098.14075,42213668.24253,159.80209,0.97614,17.23549,4172.69773,0.00024,0.95081,0.00000,
ax13_rc05_meghan__rec00002227.bmp,1336.16214,7,1047098.58189,4696.02388,0.44848,3826.26812,552.93100,0.11774,670.86055,29.22612,0.02339,5,2,17.68400,23.73314,0.37516,1042384.87401,1042402.55801,99.54983,99.55152,552.58434,631.78210,183775017.75074,869439993.53244,1053215011.28318,-319554667.01487,995275085.02426,57939926.25892,158.50634,0.96869,16.98593,3770.46163,0.00026,0.96751,0.00000,
