File name,Z position,Number of objects,Total ROI area,Object area,Percent object area,Total ROI perimeter,Object perimeter,Object perimeter / area ratio,Average object area,Average object area-equivalent circle diameter,Surface convexity index,Euler number,Number of closed pores,Area of closed pores,Perimeter of closed pores,Closed porosity (percent),Area of open pore space,Total area of pore space,Open porosity (percent),Total porosity (percent),Centroid (x),Centroid (y),Moment of inertia (x),Moment of inertia (y),Polar Moment of inertia,Product of inertia,Principal moment of inertia (max),Principal moment of inertia (min),Total orientation,Eccentricity,Structure thickness (plate model),Structure separation (plate model),Structure linear density (plate model),Fractal dimension,Intersection perimeter,
,Pos.Z,Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Pr.In,MMI(max),MMI(min),T.Or,Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,
,um,,um^2,um^2,,um,um,1/um,um^2,um,1/um,,,um^2,um,,um^2,um^2,,,um,um,um^4,um^4,um^4,um^4,um^4,um^4,°,,um,um,1/um,,um,
ax13_rc02__rec00001978.bmp,4549.38418,12,12843424.94897,169714.58312,1.32141,14213.29839,4593.32282,0.02706,14142.88193,134.19119,0.01670,12,0,0.00000,0.00000,0.00000,12673710.36585,12673710.36585,98.67859,98.67859,3930.68633,4084.78579,467794516848.11755,64785872666.83725,532580389514.95483,85538635807.13954,485198508982.75964,47381880532.19518,78.49938,0.94927,73.89621,5518.31904,0.00018,0.97619,122.55340,
ax13_rc02__rec00001977.bmp,4547.08418,12,12843424.94897,167997.32882,1.30804,14213.29839,4567.85945,0.02719,13999.77740,133.51056,0.01680,12,0,0.00000,0.00000,0.00000,12675427.62015,12675427.62015,98.69196,98.69196,3932.98632,4098.58574,462227507362.48853,64083642885.86735,526311150248.35583,84827172335.44402,479547079974.81116,46764070273.54468,78.46025,0.94942,73.55626,5549.83259,0.00018,0.97575,122.55340,
ax13_rc02__rec00001976.bmp,4544.78419,12,12843424.94897,165995.73899,1.29246,14213.29839,4524.32306,0.02726,13832.97825,132.71283,0.01690,12,0,0.00000,0.00000,0.00000,12677429.20998,12677429.20998,98.70754,98.70754,3937.58630,4114.68569,456264702673.68463,63111192037.59014,519375894711.27478,84079798898.17879,473491205782.93451,45884688928.34027,78.42132,0.95080,73.37926,5604.12201,0.00018,0.97376,130.40606,
ax13_rc02__rec00001975.bmp,4542.48420,12,12839489.21635,163133.86890,1.27056,14213.29839,4464.65867,0.02737,13594.48907,131.56383,0.01719,12,0,0.00000,0.00000,0.00000,12676355.34745,12676355.34745,98.72944,98.72944,3939.88630,4133.08562,447913845452.36780,61755739246.57886,509669584698.94666,82762835498.31484,464904322950.25195,44765261748.69471,78.39887,0.94892,73.07787,5678.53279,0.00017,0.97135,138.25873,
ax13_rc02__rec00001974.bmp,4540.18421,12,12839489.21635,160628.41008,1.25105,14213.29839,4402.39543,0.02741,13385.70084,130.54962,0.01755,12,0,0.00000,0.00000,0.00000,12678860.80627,12678860.80627,98.74895,98.74895,3944.48628,4149.18557,440682296922.55566,60464342307.81175,501146639230.36737,81695659775.90002,457492637415.80493,43654001814.56251,78.37266,0.94990,72.97319,5759.98272,0.00017,0.97391,138.25873,
ax13_rc02__rec00001973.bmp,4537.88422,14,12844863.81896,157776.45867,1.22832,14217.89837,4410.57501,0.02795,11269.74705,119.78768,0.02032,14,0,0.00000,0.00000,0.00000,12687087.36029,12687087.36029,98.77168,98.77168,3949.08626,4172.18549,431179699970.39166,59104785735.65424,490284485706.04590,80345603352.00356,447788119763.19916,42496365942.84674,78.32076,0.95044,71.54462,5753.03099,0.00017,0.95848,138.25873,
ax13_rc02__rec00001972.bmp,4535.58422,15,12834876.36844,154942.36088,1.20720,14213.29839,4360.76442,0.02814,10329.49073,114.68180,0.02196,15,0,0.00000,0.00000,0.00000,12679934.00755,12679934.00755,98.79280,98.79280,3953.68625,4195.18541,421952541896.14612,57818805974.70606,479771347870.85217,79095028702.75258,438391008812.13800,41380339058.71423,78.25925,0.95167,71.06202,5815.46389,0.00017,0.94863,143.81140,
ax13_rc02__rec00001971.bmp,4533.28423,13,12840213.94131,152015.68874,1.18390,14217.89837,4301.42695,0.02830,11693.51452,122.01904,0.01937,13,0,0.00000,0.00000,0.00000,12688198.25256,12688198.25256,98.81610,98.81610,3958.28623,4218.18533,411639076238.82990,56590491186.90778,468229567425.73773,77431331133.84135,427791022518.77289,40438544906.96478,78.21723,0.95174,70.68152,5899.52981,0.00017,0.97559,146.11139,
ax13_rc02__rec00001970.bmp,4530.98424,15,12840213.94131,149218.62070,1.16212,14217.89837,4276.52165,0.02866,9947.90805,112.54364,0.02239,15,0,0.00000,0.00000,0.00000,12690995.32060,12690995.32060,98.83788,98.83788,3962.88622,4238.88526,401848970104.79358,55369345346.39722,457218315451.19080,75768174980.46169,417693395389.79004,39524920061.40076,78.18868,0.95193,69.78504,5935.19517,0.00017,0.95777,146.11139,
ax13_rc02__rec00001969.bmp,4528.68425,16,12836050.74027,145684.92528,1.13497,14217.89837,4284.60548,0.02941,9105.30783,107.67190,0.02384,16,0,0.00000,0.00000,0.00000,12690365.81498,12690365.81498,98.86503,98.86503,3965.18621,4261.88518,390374575268.21265,53762563868.43429,444137139136.64697,73552808368.07436,405744717103.82086,38392422032.82610,78.19690,0.94943,68.00389,5923.70331,0.00017,0.94044,157.21673,
ax13_rc02__rec00001968.bmp,4526.38426,16,12836050.74027,142421.01799,1.10954,14217.89837,4286.18394,0.03010,8901.31362,106.45893,0.02374,16,0,0.00000,0.00000,0.00000,12693629.72228,12693629.72228,98.89046,98.89046,3972.08618,4287.18509,379108227670.94366,52402422179.68858,431510649850.63226,71619857254.27780,394118927682.56476,37391722168.06752,78.16280,0.95151,66.45586,5923.04479,0.00017,0.95115,160.46941,
