File name,Z position,Number of objects,Total ROI area,Object area,Percent object area,Total ROI perimeter,Object perimeter,Object perimeter / area ratio,Average object area,Average object area-equivalent circle diameter,Surface convexity index,Euler number,Number of closed pores,Area of closed pores,Perimeter of closed pores,Closed porosity (percent),Area of open pore space,Total area of pore space,Open porosity (percent),Total porosity (percent),Centroid (x),Centroid (y),Moment of inertia (x),Moment of inertia (y),Polar Moment of inertia,Product of inertia,Principal moment of inertia (max),Principal moment of inertia (min),Total orientation,Eccentricity,Structure thickness (plate model),Structure separation (plate model),Structure linear density (plate model),Fractal dimension,Intersection perimeter,
,Pos.Z,Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Pr.In,MMI(max),MMI(min),T.Or,Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,
,um,,um^2,um^2,,um,um,1/um,um^2,um,1/um,,,um^2,um,,um^2,um^2,,,um,um,um^4,um^4,um^4,um^4,um^4,um^4,°,,um,um,1/um,,um,
ax13_rc06__rec00002294.bmp,1605.80273,36,4732151.15430,32168.91562,0.67979,8134.30625,2935.83878,0.09126,893.58099,33.73044,0.04399,28,8,66.33398,82.34787,0.20578,4699915.90470,4699982.23868,99.31880,99.32021,1624.70276,1198.40204,10703280539.60687,14310151957.15473,25013432496.76159,-5744817090.19852,18527953974.58942,6485478522.17218,143.71416,0.80463,21.91463,3201.79860,0.00031,0.95048,8.12464,
ax13_rc06__rec00002293.bmp,1605.10273,34,4732151.15430,31899.78221,0.67411,8134.30625,2868.24068,0.08991,938.22889,34.56284,0.03613,29,5,23.45883,42.36891,0.07349,4700227.91326,4700251.37209,99.32540,99.32589,1628.20277,1187.90202,10383047758.08237,14197060262.75674,24580108020.83911,-5641025255.40075,18244702512.09639,6335405508.74272,144.33917,0.80545,22.24345,3277.44558,0.00030,0.94398,5.64976,
ax13_rc06__rec00002292.bmp,1604.40273,37,4733533.44900,31712.17282,0.66995,8135.70625,2815.93105,0.08880,857.08575,33.03446,0.02717,32,5,138.85422,119.52682,0.43595,4701682.42196,4701821.27618,99.32712,99.33005,1630.30277,1176.70200,10036264046.68231,14106812429.93558,24143076476.61788,-5559603200.09108,17991971396.24295,6151105080.37493,145.05340,0.80887,22.52340,3339.44347,0.00030,0.94264,1.68995,
ax13_rc06__rec00002291.bmp,1603.70273,27,4733533.44900,31612.27373,0.66784,8135.70625,2676.30672,0.08466,1170.82495,38.61011,0.02765,21,6,140.14048,115.39717,0.44135,4701781.03479,4701921.17527,99.32920,99.33216,1631.70277,1168.30199,9812480894.82294,14063567332.38930,23876048227.21223,-5552972428.87199,17883899723.70154,5992148503.51070,145.47282,0.81368,23.62380,3513.73865,0.00028,0.95111,0.00000,
ax13_rc06__rec00002290.bmp,1603.00273,28,4733533.44900,31493.57083,0.66533,8135.70625,2618.12773,0.08313,1124.77039,37.84313,0.03641,20,8,124.82792,103.61725,0.39480,4701915.05025,4702039.87817,99.33203,99.33467,1632.40278,1162.00198,9669122111.91402,14007191974.32025,23676314086.23426,-5581692036.06346,17826478888.02773,5849835198.20653,145.61802,0.81817,24.05809,3591.91022,0.00028,0.95861,0.00000,
ax13_rc06__rec00002289.bmp,1602.30272,27,4734898.59364,31330.64527,0.66170,8137.10625,2567.38795,0.08194,1160.39427,38.43774,0.03755,22,5,114.23164,97.26749,0.36328,4703453.71673,4703567.94837,99.33589,99.33830,1633.10278,1154.30196,9507073144.53363,13946788195.34664,23453861339.88026,-5603612221.83701,17754221716.98814,5699639622.89213,145.80544,0.82081,24.40663,3664.08820,0.00027,0.95386,0.00000,
ax13_rc06__rec00002288.bmp,1601.60272,26,4734898.59364,31206.79735,0.65908,8137.10625,2503.40996,0.08022,1200.26144,39.09246,0.03760,24,2,113.74164,82.82827,0.36315,4703578.05465,4703691.79629,99.33852,99.34092,1633.80278,1148.70195,9373467099.09706,13907560377.25372,23281027476.35077,-5626050846.10607,17706150439.02775,5574877037.32302,145.97361,0.82582,24.93143,3757.82782,0.00026,0.96527,0.00000,
ax13_rc06__rec00002287.bmp,1600.90272,23,4734898.59364,31044.42305,0.65565,8137.10625,2494.06121,0.08034,1349.75752,41.45557,0.03553,23,0,0.00000,0.00000,0.00000,4703854.17059,4703854.17059,99.34435,99.34435,1635.90278,1143.80194,9278835724.16444,13805097136.03031,23083932860.19475,-5618632222.76435,17599258617.76856,5484674242.42619,145.96955,0.82769,24.89468,3772.04389,0.00026,0.95489,0.00000,
ax13_rc06__rec00002286.bmp,1600.20272,26,4734898.59364,30888.66377,0.65236,8137.10625,2490.37075,0.08062,1188.02553,38.89269,0.04660,25,1,3.06251,6.75981,0.00991,4704006.86736,4704009.92987,99.34757,99.34764,1636.60278,1140.30194,9210074031.29205,13734066332.86199,22944140364.15404,-5620985747.74883,17531121870.46536,5413018493.68868,145.96042,0.82982,24.80648,3777.75874,0.00026,0.94663,0.00000,
ax13_rc06__rec00002285.bmp,1599.50272,25,4736200.28307,30725.49322,0.64874,8136.86605,2457.53251,0.07998,1229.01973,39.55801,0.04804,23,2,3.79751,10.13971,0.01236,4705470.99234,4705474.78985,99.35118,99.35126,1636.60278,1136.10193,9163613592.92628,13668280673.57950,22831894266.50579,-5616915913.42776,17467620517.97866,5364273748.52713,145.92517,0.83142,25.00516,3829.43035,0.00026,0.93974,0.00000,
ax13_rc06__rec00002284.bmp,1598.80272,25,4736200.28307,30646.60295,0.64707,8136.86605,2434.65207,0.07944,1225.86412,39.50720,0.04849,23,2,13.23004,18.87943,0.04315,4705540.45007,4705553.68012,99.35265,99.35293,1636.60278,1131.20192,9131804805.23916,13597296146.16956,22729100951.40871,-5570618543.37908,17365962324.99616,5363138626.41256,145.92064,0.82957,25.17535,3865.48349,0.00026,0.93686,0.00000,
ax13_rc06__rec00002283.bmp,1598.10272,21,4736200.28307,30554.60514,0.64513,8136.86605,2419.97265,0.07920,1454.98120,43.04114,0.04262,20,1,20.27382,19.28948,0.06631,4705625.40411,4705645.67793,99.35444,99.35487,1637.30278,1127.70192,9111567732.62629,13539968105.69660,22651535838.32289,-5526906053.65532,17279705523.13280,5371830315.19009,145.91606,0.82894,25.25203,3889.00733,0.00026,0.94564,0.00000,
ax13_rc06__rec00002282.bmp,1597.40272,25,4737514.95754,30399.82586,0.64168,8138.26605,2467.32046,0.08116,1215.99303,39.34781,0.02749,22,3,11.57629,22.66938,0.03807,4707103.55539,4707115.13168,99.35807,99.35832,1638.70279,1124.20191,9069604668.04449,13447948825.14520,22517553493.18968,-5477028120.95758,17157107987.48532,5360445505.70436,145.89331,0.82863,24.64198,3815.56852,0.00026,0.93164,0.70000,
ax13_rc06__rec00002281.bmp,1596.70271,27,4737514.95754,30293.12800,0.63943,8138.26605,2479.34058,0.08184,1121.96770,37.79595,0.03082,20,7,69.94774,78.55791,0.23037,4707151.88180,4707221.82954,99.35909,99.36057,1639.40279,1120.70191,9042077989.23684,13392383443.44954,22434461432.68638,-5439168061.81777,17075202941.51946,5359258491.16692,145.89837,0.82635,24.43644,3797.15629,0.00026,0.92723,5.39498,
ax13_rc06__rec00002280.bmp,1596.00271,25,4737514.95754,30153.96752,0.63649,8138.26605,2456.84104,0.08148,1206.15870,39.18838,0.03776,23,2,11.82129,22.08948,0.03919,4707349.16872,4707360.99001,99.36326,99.36351,1640.10279,1117.90190,8997296153.24809,13351205006.35609,22348501159.60418,-5388966459.92661,16986314764.02330,5362186395.58087,145.99849,0.82526,24.54694,3832.04359,0.00026,0.92675,12.18997,
ax13_rc06__rec00002279.bmp,1595.30271,23,4737514.95754,30003.90451,0.63333,8138.26605,2417.24300,0.08056,1304.51759,40.75492,0.04249,20,3,52.49143,52.74883,0.17464,4707458.56160,4707511.05302,99.36557,99.36667,1640.10279,1115.10190,8922586058.99619,13324579682.74200,22247165741.73818,-5332168875.89652,16892153914.63325,5355011827.10494,146.21486,0.82458,24.82490,3894.94235,0.00026,0.92558,18.07993,
ax13_rc06__rec00002278.bmp,1594.60271,20,4736196.11805,29866.58155,0.63060,8138.50625,2408.80177,0.08065,1493.32908,43.60465,0.03518,17,3,50.65392,47.96892,0.16931,4706278.88258,4706329.53651,99.36833,99.36940,1638.70279,1113.70189,8864089293.63799,13322644596.58722,22186733890.22522,-5291706898.26413,16835478119.97681,5351255770.24841,146.42230,0.82493,24.79787,3907.61049,0.00025,0.93787,22.27994,
ax13_rc06__rec00002277.bmp,1593.90271,23,4737514.95754,29673.76589,0.62636,8138.26605,2393.78265,0.08067,1290.16373,40.53008,0.04765,22,1,64.68022,43.35886,0.21750,4707776.51143,4707841.19165,99.37228,99.37364,1638.00278,1111.60189,8771997488.15603,13300464122.04052,22072461610.19655,-5246506486.52503,16750474659.42410,5321986950.77245,146.67178,0.82447,24.79236,3933.39068,0.00025,0.93538,23.96989,
ax13_rc06__rec00002276.bmp,1593.20271,20,4738881.57218,29471.51770,0.62191,8139.66605,2324.20466,0.07886,1473.57589,43.31530,0.04822,20,0,0.00000,0.00000,0.00000,4709410.05448,4709410.05448,99.37809,99.37809,1638.00278,1108.80188,8670489335.38218,13281199861.58372,21951689196.96590,-5201310006.28106,16665158148.51215,5286531048.45375,146.95208,0.82438,25.36052,4052.49171,0.00025,0.93894,26.76989,
ax13_rc06__rec00002275.bmp,1592.50271,26,4738881.57218,29256.16197,0.61736,8139.66605,2312.86393,0.07906,1125.23700,37.85097,0.05440,25,1,0.73500,3.37990,0.00251,4709624.67521,4709625.41021,99.38262,99.38264,1638.00278,1107.40188,8561951332.43261,13223230131.88309,21785181464.31570,-5162682396.68720,16556967974.23977,5228213490.07593,147.14815,0.82622,25.29865,4072.54863,0.00024,0.93906,32.16488,
ax13_rc06__rec00002274.bmp,1591.80271,23,4738881.57218,29024.02368,0.61247,8139.66605,2281.96438,0.07862,1261.91407,40.08390,0.05895,23,0,0.00000,0.00000,0.00000,4709857.54850,4709857.54850,99.38753,99.38753,1637.30278,1104.60188,8421329354.08615,13189056483.17331,21610385837.25946,-5111515824.25381,16445263797.25843,5165122040.00103,147.50149,0.82660,25.43775,4127.89751,0.00024,0.93240,34.05986,
ax13_rc06__rec00002273.bmp,1591.10270,26,4738881.57218,28796.60166,0.60767,8139.66605,2247.61458,0.07805,1107.56160,37.55251,0.06376,25,1,0.24500,1.97990,0.00085,4710084.72552,4710084.97053,99.39233,99.39233,1636.60278,1102.50187,8266453334.69182,13187519295.75238,21453972630.44420,-5066044615.69700,16358951389.37781,5095021241.06638,147.95272,0.82820,25.62415,4191.18564,0.00024,0.93949,38.75484,
ax13_rc06__rec00002272.bmp,1590.40270,24,4737514.95754,28580.51092,0.60328,8138.26605,2230.27586,0.07803,1190.85462,38.93897,0.06082,24,0,0.00000,0.00000,0.00000,4708934.44661,4708934.44661,99.39672,99.39672,1635.90278,1099.70187,8115636273.00784,13138551624.84457,21254187897.85241,-5002321216.35630,16224471657.24085,5029716240.61157,148.32966,0.82838,25.62957,4222.73722,0.00024,0.92678,41.34982,
ax13_rc06__rec00002271.bmp,1589.70270,23,4737514.95754,28292.02244,0.59719,8138.26605,2216.17634,0.07833,1230.08793,39.57520,0.05967,22,1,0.24500,1.97990,0.00087,4709222.69009,4709222.93509,99.40280,99.40281,1636.60278,1096.90186,7944718733.35068,13026325934.18052,20971044667.53120,-4922241431.70655,16024849336.92131,4946195330.60990,148.65113,0.82957,25.53228,4249.86302,0.00023,0.91479,42.74982,
ax13_rc06__rec00002270.bmp,1589.00270,23,4740199.67667,28007.14772,0.59084,8141.06606,2206.68688,0.07879,1217.70207,39.37545,0.05717,22,1,1.59251,5.35981,0.00569,4712190.93644,4712192.52894,99.40912,99.40916,1635.20278,1094.10186,7746247708.68978,13019209973.67951,20765457682.36929,-4859741687.50187,15911573388.75921,4853884293.61009,149.24024,0.83143,25.38389,4270.83024,0.00023,0.91372,46.24983,
ax13_rc06__rec00002269.bmp,1588.30270,25,4740199.67667,27641.54523,0.58313,8141.06606,2217.65877,0.08023,1105.66181,37.52029,0.06350,24,1,0.73500,3.37990,0.00266,4712557.39643,4712558.13143,99.41685,99.41687,1638.00278,1091.30186,7580457672.87781,12828085096.76139,20408542769.63920,-4774390485.78594,15652133617.45151,4756409152.18769,149.39572,0.83258,24.92858,4250.02998,0.00023,0.91478,47.64983,
ax13_rc06__rec00002268.bmp,1587.60270,27,4740199.67667,27338.41795,0.57674,8141.06606,2248.82766,0.08226,1012.53400,35.90541,0.06789,26,1,11.76004,12.93972,0.04300,4712849.49867,4712861.25871,99.42302,99.42326,1639.40279,1090.60185,7449013232.45881,12679876280.76990,20128889513.22871,-4736940420.94744,15475460059.60069,4653429453.62802,149.45232,0.83446,24.31348,4191.39389,0.00024,0.92764,49.04983,
ax13_rc06__rec00002267.bmp,1586.90270,26,4740199.67667,27117.18220,0.57207,8141.06606,2325.26496,0.08575,1042.96855,36.44103,0.05542,25,1,5.08377,8.56986,0.01874,4713077.41070,4713082.49447,99.42782,99.42793,1635.20278,1094.80186,7370021671.28429,12698464628.94069,20068486300.22498,-4817533809.78001,15539396017.80137,4529090282.42362,149.47187,0.84057,23.32395,4053.80253,0.00025,0.93182,50.44983,
ax13_rc06__rec00002266.bmp,1586.20270,26,4740199.67667,26989.96552,0.56938,8141.06606,2338.03483,0.08663,1038.07560,36.35545,0.05720,24,2,31.72761,30.65935,0.11742,4713177.98354,4713209.71115,99.42995,99.43062,1628.20277,1101.10187,7351442466.72574,12790833853.17582,20142276319.90157,-4959294577.00414,15727227565.64881,4415048754.25276,149.37026,0.84643,23.08774,4031.77031,0.00025,0.93611,51.84984,
ax13_rc06__rec00002265.bmp,1585.50270,25,4740199.67667,26837.33000,0.56616,8141.06606,2338.99564,0.08715,1073.49320,36.97045,0.04529,22,3,13.04629,24.06938,0.04859,4713349.30037,4713362.34667,99.43356,99.43384,1621.90276,1106.70188,7318590423.34020,12852802771.39929,20171393194.73950,-5065838945.57379,15858009894.55352,4313383300.18598,149.32231,0.85171,22.94774,4030.24466,0.00025,0.93259,55.63979,
ax13_rc06__rec00002264.bmp,1584.80269,25,4740199.67667,26680.59071,0.56286,8141.06606,2342.20570,0.08779,1067.22363,36.86233,0.04305,21,4,25.41884,42.94881,0.09518,4713493.66711,4713519.08595,99.43661,99.43714,1616.30275,1113.00189,7324914816.34677,12860591689.64026,20185506505.98703,-5167217822.30375,15954584846.83112,4230921659.15592,149.08794,0.85458,22.78245,4024.85494,0.00025,0.92422,57.73980,
ax13_rc06__rec00002263.bmp,1584.10269,25,4742941.23599,26559.25405,0.55997,8143.86606,2364.39467,0.08902,1062.37016,36.77841,0.04405,23,2,11.88254,16.89952,0.04472,4716370.09939,4716381.98194,99.43978,99.44003,1607.90273,1120.00190,7318586210.24478,12986081633.20667,20304667843.45144,-5286115859.06821,16150095751.59326,4154572091.85818,149.09729,0.85981,22.46601,3989.50483,0.00025,0.92436,59.13980,
ax13_rc06__rec00002262.bmp,1583.40269,32,4742941.23599,26381.93470,0.55624,8143.86606,2330.32628,0.08833,824.43546,32.39913,0.06415,29,3,12.06629,22.66938,0.04572,4716547.23500,4716559.30129,99.44351,99.44376,1598.10272,1129.10192,7359188462.84075,13063077184.79205,20422265647.63281,-5436673624.81690,16350433007.13376,4071832640.49905,148.84020,0.86475,22.64227,4047.98189,0.00025,0.92013,61.03478,
ax13_rc06__rec00002261.bmp,1582.70269,32,4742941.23599,26258.57678,0.55363,8143.86606,2292.08703,0.08729,820.58052,32.32330,0.05876,28,4,22.78508,35.19905,0.08670,4716659.87413,4716682.65921,99.44588,99.44637,1586.20270,1138.20193,7371710764.50678,13189145119.11779,20560855883.62458,-5598360600.94904,16589332524.68645,3971523358.93813,148.72742,0.87144,22.91237,4115.62267,0.00024,0.91818,63.62975,
ax13_rc06__rec00002260.bmp,1582.00269,29,4742941.23599,26161.67895,0.55159,8143.86606,2281.26792,0.08720,902.12686,33.89135,0.05712,26,3,8.82003,19.69953,0.03370,4716770.73701,4716779.55704,99.44822,99.44841,1572.20267,1145.20195,7317489636.64862,13380321227.76091,20697810864.40952,-5733123064.66884,16834133400.45577,3863677463.95375,148.93393,0.87597,22.93609,4135.22631,0.00024,0.92805,65.72976,
ax13_rc06__rec00002259.bmp,1581.30269,25,4742941.23599,26075.74491,0.54978,8143.86606,2307.75640,0.08850,1043.02980,36.44210,0.04687,23,2,16.17005,23.07943,0.06197,4716849.32102,4716865.49108,99.44988,99.45022,1556.80265,1151.50196,7221153532.27738,13586964402.83888,20808117935.11626,-5834405132.89355,17050198468.40179,3757919466.71447,149.30713,0.88203,22.59835,4087.83657,0.00024,0.93821,68.81971,
ax13_rc06__rec00002258.bmp,1580.60269,32,4742941.23599,26037.83103,0.54898,8143.86606,2329.50618,0.08947,813.68222,32.18715,0.04221,31,1,32.40136,31.98899,0.12428,4716871.00360,4716903.40496,99.45034,99.45102,1539.30262,1158.50197,7146846508.93377,13793368799.50805,20940215308.44182,-5932666528.45413,17270151534.78633,3670063773.65550,149.62797,0.88601,22.35481,4049.70242,0.00025,0.93946,70.91972,
ax13_rc06__rec00002257.bmp,1579.90269,28,4744273.55052,26065.94487,0.54942,8145.26606,2319.77652,0.08900,930.92660,34.42808,0.04436,22,6,29.82885,48.30862,0.11431,4718177.77679,4718207.60564,99.44995,99.45058,1520.40258,1165.50198,7111194132.40902,14003863119.81628,21115057252.22529,-6030921050.93736,17503695206.69008,3611362045.53521,149.87278,0.88906,22.47281,4067.81220,0.00024,0.94014,71.61972,
ax13_rc06__rec00002256.bmp,1579.20268,27,4744273.55052,26161.49520,0.55143,8145.26606,2290.37647,0.08755,968.94427,35.12404,0.04646,23,4,7.65628,20.68948,0.02926,4718104.39904,4718112.05532,99.44841,99.44857,1501.50255,1175.30200,7130163329.71581,14197773574.28799,21327936904.00381,-6141692496.05200,17749740488.86259,3578196415.14122,149.95762,0.89291,22.84471,4119.94458,0.00024,0.93823,71.61972,
ax13_rc06__rec00002255.bmp,1578.50268,20,4745589.81749,26311.12946,0.55443,8145.84596,2282.14630,0.08674,1315.55647,40.92699,0.03260,18,2,6.18627,13.92967,0.02351,4719272.50176,4719278.68803,99.44544,99.44557,1480.50252,1185.80202,7170935348.12329,14441528763.19315,21612464111.31644,-6252691480.65331,18038903270.64157,3573560840.67487,150.08680,0.89443,23.05823,4135.82484,0.00024,0.96013,73.01972,
ax13_rc06__rec00002254.bmp,1577.80268,20,4745589.81749,26429.46486,0.55693,8145.84596,2260.02768,0.08551,1321.47324,41.01892,0.02458,18,2,12.80129,20.68948,0.04841,4719147.55134,4719160.35263,99.44280,99.44307,1460.90248,1194.90203,7209642400.46837,14607242469.99142,21816884870.45979,-6338111714.13943,18246887897.18322,3569996973.27658,150.13351,0.89501,23.38862,4176.19695,0.00024,0.96507,70.91972,
ax13_rc06__rec00002253.bmp,1577.10268,18,4745589.81749,26464.00998,0.55765,8145.84596,2245.00856,0.08483,1470.22278,43.26599,0.02284,15,3,10.41254,22.83923,0.03933,4719115.39498,4719125.80751,99.44213,99.44235,1442.00245,1204.00205,7234014633.91897,14708949353.56787,21942963987.48683,-6390735784.26549,18374870821.16864,3568093166.31819,150.16010,0.89718,23.57587,4204.10495,0.00024,0.95237,68.81971,
ax13_rc06__rec00002252.bmp,1576.40268,20,4745589.81749,26460.21246,0.55757,8145.84596,2276.10710,0.08602,1323.01062,41.04278,0.02718,14,6,18.62006,40.79906,0.07032,4719110.98496,4719129.60503,99.44203,99.44243,1423.10242,1212.40206,7241928027.37712,14778148009.03425,22020076036.41137,-6425309566.44675,18458746357.75383,3561329678.65753,150.19470,0.89673,23.25041,4146.66744,0.00024,0.98032,68.81971,
ax13_rc06__rec00002251.bmp,1575.70268,24,4746982.52473,26433.50737,0.55685,8146.42586,2323.56647,0.08790,1101.39614,37.44785,0.04143,22,2,16.23131,19.28948,0.06137,4720532.78605,4720549.01735,99.44281,99.44315,1404.20239,1222.90208,7261253134.96260,14825606785.28263,22086859920.24524,-6472991674.51299,18540394863.00778,3546465057.23746,150.14890,0.89787,22.75253,4063.19257,0.00024,0.97986,74.79460,
ax13_rc06__rec00002250.bmp,1575.00268,23,4746982.52473,26428.54611,0.55674,8146.42586,2336.43584,0.08841,1149.06722,38.24968,0.02095,17,6,16.66006,35.19905,0.06300,4720537.31856,4720553.97862,99.44290,99.44326,1383.90235,1234.10210,7266477092.18509,14860887448.24398,22127364540.42907,-6510525384.53362,18600638416.21341,3526726124.21566,150.12624,0.89776,22.62296,4040.81627,0.00025,0.98105,77.88455,
ax13_rc06__rec00002249.bmp,1574.30268,21,4745589.81749,26400.18726,0.55631,8145.84596,2314.48706,0.08767,1257.15177,40.00819,0.03426,20,1,2.51126,6.34976,0.00951,4719187.11897,4719189.63023,99.44364,99.44369,1366.40232,1245.30212,7255363690.79506,14873341230.44540,22128704921.24045,-6535677694.64578,18628972634.62399,3499732286.61647,150.11680,0.90022,22.81299,4077.95723,0.00024,0.98073,78.37953,
ax13_rc06__rec00002248.bmp,1573.60268,21,4746997.22478,26371.64466,0.55554,8146.42586,2337.08609,0.08862,1255.79260,39.98656,0.02722,19,2,9.37128,17.88947,0.03552,4720616.20883,4720625.58011,99.44426,99.44446,1345.40229,1255.80213,7221917452.48159,14915100982.84551,22137018435.32710,-6531714772.10191,18648718058.59003,3488300376.73707,150.24713,0.90121,22.56797,4039.75326,0.00025,0.98159,80.06948,
ax13_rc06__rec00002247.bmp,1572.90267,25,4746997.22478,26273.33808,0.55347,8146.42586,2373.37459,0.09033,1050.93352,36.57991,0.02650,21,4,85.99529,58.51869,0.32624,4720637.89141,4720723.88670,99.44472,99.44653,1327.20226,1264.90215,7163098672.73844,14859485201.37983,22022583874.11827,-6508146496.35314,18572016916.68620,3450566957.43206,150.29767,0.90125,22.14007,3978.06896,0.00025,0.97430,80.06948,
ax13_rc06__rec00002246.bmp,1572.20267,33,4746997.22478,26089.40370,0.54960,8146.42586,2419.80280,0.09275,790.58799,31.72708,0.04683,29,4,60.88271,52.57898,0.23282,4720846.93837,4720907.82107,99.44912,99.45040,1306.90222,1275.40217,7108195467.65601,14749113689.38402,21857309157.04003,-6452303882.64238,18427196650.93287,3430112506.10716,150.31505,0.90174,21.56325,3901.89467,0.00025,0.97605,80.27451,
ax13_rc06__rec00002245.bmp,1571.50267,33,4746997.22478,25941.97445,0.54649,8146.42586,2375.11429,0.09155,786.12044,31.63731,0.05352,30,3,24.31633,31.06940,0.09365,4721030.93399,4721055.25032,99.45300,99.45351,1288.00219,1285.90219,7054114973.70060,14640657889.28803,21694772862.98864,-6370172461.52543,18261427538.88571,3433345324.10293,150.38635,0.89982,21.84482,3975.43417,0.00025,0.97331,77.38958,
ax13_rc06__rec00002244.bmp,1570.80267,30,4748390.29951,25821.86279,0.54380,8147.82587,2305.56543,0.08929,860.72876,33.10459,0.05930,29,1,2.14376,5.76986,0.00830,4722566.29296,4722568.43672,99.45615,99.45620,1271.90216,1297.10221,7024717570.93590,14526515960.00455,21551233530.94045,-6258205887.96239,18071806572.73850,3479426958.20196,150.46833,0.89748,22.39959,4096.66832,0.00024,0.96726,80.27451,
ax13_rc06__rec00002243.bmp,1570.10267,25,4748390.29951,25738.68501,0.54205,8147.82587,2272.38750,0.08829,1029.54740,36.20581,0.04629,23,2,1.47000,6.75981,0.00571,4722650.14450,4722651.61450,99.45792,99.45795,1260.00214,1307.60222,6996103638.37681,14418230562.38418,21414334200.76099,-6123806100.09483,17867683364.62971,3546650836.13128,150.60806,0.89520,22.65343,4156.55483,0.00024,0.96152,73.30967,
ax13_rc06__rec00002242.bmp,1569.40267,23,4748390.29951,25703.46614,0.54131,8147.82587,2236.77840,0.08702,1117.54201,37.72133,0.04255,21,2,3.85876,10.54977,0.01501,4722682.97461,4722686.83337,99.45861,99.45869,1248.80212,1318.80224,6986176660.94912,14342792808.47411,21328969469.42323,-5963321744.11897,17670992888.52036,3657976580.90287,150.83360,0.88782,22.98258,4222.75791,0.00024,0.97003,70.91972,
ax13_rc06__rec00002241.bmp,1568.70267,18,4748390.29951,25695.01361,0.54113,8147.82587,2185.01952,0.08504,1427.50076,42.63274,0.03290,14,4,10.84129,23.24928,0.04217,4722684.44461,4722695.28590,99.45864,99.45887,1239.00211,1332.10226,6950131146.23745,14284332386.60097,21234463532.83842,-5786810174.63089,17468129441.59646,3766334091.24196,151.18121,0.88426,23.51925,4322.79459,0.00023,0.96728,70.91972,
ax13_rc06__rec00002240.bmp,1568.00267,22,4749708.89400,25704.75240,0.54119,8149.22587,2166.06974,0.08427,1168.39784,38.57007,0.03065,20,2,3.30751,10.13971,0.01287,4724000.83409,4724004.14160,99.45874,99.45881,1226.40208,1346.10229,6860446409.48457,14252117413.60807,21112563823.09264,-5580507364.57661,17249656434.49017,3862907388.60247,151.75777,0.88011,23.73400,4361.82091,0.00023,0.97615,71.61972,
ax13_rc06__rec00002239.bmp,1567.30266,19,4749708.89400,25714.85868,0.54140,8149.22587,2150.30088,0.08362,1353.41361,41.51168,0.04029,18,1,1.71501,4.77991,0.00667,4723992.32031,4723994.03532,99.45857,99.45860,1216.60207,1362.20232,6773468330.75574,14189686203.31144,20963154534.06718,-5336252376.23057,16979704790.10745,3983449743.95973,152.39753,0.87440,23.91745,4393.79818,0.00023,0.96270,71.61972,
ax13_rc06__rec00002238.bmp,1566.60266,17,4751036.79851,25635.96841,0.53959,8150.62587,2108.20131,0.08224,1507.99814,43.81829,0.03821,17,0,0.00000,0.00000,0.00000,4725400.83010,4725400.83010,99.46041,99.46041,1205.40205,1375.50234,6647740451.33477,14091630735.25310,20739371186.58788,-5110798806.16663,16692117093.66369,4047254092.92419,153.03201,0.86797,24.32023,4482.87439,0.00022,0.95806,72.31972,
ax13_rc06__rec00002237.bmp,1565.90266,16,4751036.79851,25502.99421,0.53679,8150.62587,2111.99127,0.08281,1593.93714,45.04957,0.03357,15,1,5.08377,8.56986,0.01993,4725528.72053,4725533.80430,99.46311,99.46321,1194.90203,1388.80236,6480203797.02928,13966623946.88380,20446827743.91307,-4881605526.62768,16374974176.67914,4071853567.23393,153.74048,0.86426,24.15066,4474.95582,0.00022,0.97254,72.31972,
ax13_rc06__rec00002236.bmp,1565.20266,16,4751036.79851,25362.66998,0.53383,8150.62587,2074.06257,0.08178,1585.16687,44.92546,0.03617,15,1,0.24500,1.97990,0.00097,4725673.88353,4725674.12853,99.46616,99.46617,1185.10201,1400.00238,6324473546.69279,13835488604.08198,20159962150.77477,-4676158428.34767,16077505101.60759,4082457049.16717,154.38429,0.86238,24.45700,4556.92534,0.00022,0.98097,71.61972,
ax13_rc06__rec00002235.bmp,1564.50266,16,4751036.79851,25173.16184,0.52985,8150.62587,2082.66157,0.08273,1573.32261,44.75731,0.02237,12,4,8.20753,21.09953,0.03259,4725855.42914,4725863.63667,99.46998,99.47015,1173.20199,1411.90240,6154887382.39375,13653139949.07047,19808027331.46422,-4455011078.22627,15726648086.29616,4081379245.16806,155.04119,0.85894,24.17403,4538.29245,0.00022,0.96726,71.61972,
ax13_rc06__rec00002234.bmp,1563.80266,16,4751036.79851,24929.38601,0.52471,8150.62587,2090.00128,0.08384,1558.08663,44.54007,0.02007,13,3,10.59629,22.66938,0.04249,4726096.81622,4726107.41250,99.47506,99.47529,1162.00198,1423.10242,5996924515.00185,13433975766.45717,19430900281.45902,-4226289746.66289,15344744754.79451,4086155526.66452,155.67156,0.85527,23.85586,4522.58806,0.00022,0.96701,70.91972,
