Results of individual 3D analysis
Dataset name, F:\microCT\Axial\AX13_RC04\AX13_RC04_Rec_20160908\ReconstructedAnalysis_20160909\VOI_new\ax13_rc04__rec0000
Number of objects, 2488
#,Object volume,Object surface,Volume of pores,Surface of pores,Porosity,Number of pores,Centroid x,Centroid y,Centroid z,Structure model index,Volume-equivalent sphere diameter,Surface-equivalent sphere diameter,Sauter diameter,Sphericity,Density,
,Obj.V,Obj.S,Po.V,Po.S,Po,Po.N,Crd.X,Crd.Y,Crd.Z,SMI,ESDv,ESDs,Sau.Dm,Sph,Dens,
,um^3,um^2,um^3,um^2,,,um,um,um,,um,um,um,,Index,
131,142.47103,150.26592,0.00000,0.00000,0.0000,0,1029.67849,1561.33766,478.96019,3.34002,6.48001,6.91601,5.68876,0.87789,n/a,
132,663.42260,414.49673,0.00000,0.00000,0.0000,0,2521.49754,2141.94034,481.94814,3.37257,10.82091,11.48644,9.60330,0.88748,n/a,
133,570.47030,376.14467,0.00000,0.00000,0.0000,0,3180.13748,1259.89236,482.04600,3.37729,10.28991,10.94215,9.09975,0.88434,n/a,
134,13481.29321,3290.84577,0.00000,0.00000,0.0000,0,1758.13520,1481.72150,493.20867,3.18519,29.52870,32.36524,24.57963,0.83240,n/a,
135,21724.18013,4273.22604,0.00000,0.00000,0.0000,0,2162.14239,2363.28490,495.12739,3.38975,34.61903,36.88103,30.50273,0.88110,n/a,
136,514.36396,362.13419,0.00000,0.00000,0.0000,0,2893.72697,887.07366,483.44534,3.29909,9.94086,10.73643,8.52221,0.85729,n/a,
137,4257.01983,1539.61539,0.00000,0.00000,0.0000,0,1209.82453,1422.83856,485.50981,3.14425,20.10801,22.13763,16.58993,0.82504,n/a,
138,114.89239,140.18194,0.00000,0.00000,0.0000,0,1223.69274,1439.99421,480.07302,3.11558,6.03158,6.67992,4.91757,0.81530,n/a,
139,109.97960,169.97097,0.00000,0.00000,0.0000,0,1093.38460,1542.12142,482.56360,2.99292,5.94435,7.35550,3.88230,0.65311,n/a,
140,12.19824,43.59993,0.00000,0.00000,0.0000,0,1336.27389,2561.09440,478.58964,2.37090,2.85605,3.72536,1.67866,0.58776,n/a,
141,17.41809,45.51372,0.00000,0.00000,0.0000,0,1381.57171,2588.50995,478.31561,2.77317,3.21613,3.80624,2.29620,0.71396,n/a,
142,506.60398,364.02520,0.00000,0.00000,0.0000,0,1158.77687,761.04010,485.46681,3.21315,9.89062,10.76442,8.35004,0.84424,n/a,
143,20109.26655,4417.11793,0.00000,0.00000,0.0000,0,1165.05441,1934.50426,496.32930,3.04431,33.73903,37.49683,27.31546,0.80961,n/a,
144,19.11803,49.80282,0.00000,0.00000,0.0000,0,1355.63545,2574.20441,480.81360,2.59595,3.31753,3.98155,2.30325,0.69427,n/a,
145,54.76649,87.97070,0.00000,0.00000,0.0000,0,1241.07102,1432.13964,482.75252,3.09735,4.71164,5.29169,3.73532,0.79279,n/a,
146,762.65546,468.96921,0.00000,0.00000,0.0000,0,1866.43770,1535.17621,486.94127,3.29773,11.33557,12.21792,9.75743,0.86078,n/a,
147,5565.74910,1811.66772,0.00000,0.00000,0.0000,0,1658.97944,2481.29849,493.96030,3.18622,21.98746,24.01399,18.43301,0.83834,n/a,
148,435.34055,325.56933,0.00000,0.00000,0.0000,0,1859.73084,448.08429,487.11705,3.30313,9.40323,10.17998,8.02300,0.85322,n/a,
149,108.44435,136.33024,0.00000,0.00000,0.0000,0,1111.21160,1529.82075,485.32933,3.15869,5.91656,6.58751,4.77272,0.80667,n/a,
150,0.44662,3.49163,0.00000,0.00000,0.0000,0,1361.94061,2578.63089,481.25110,2.64967,0.94837,1.05424,0.76747,0.80924,n/a,
151,15.57579,35.16022,0.00000,0.00000,0.0000,0,1248.10933,1430.98475,484.16777,3.16525,3.09849,3.34542,2.65797,0.85783,n/a,
152,5.13610,25.89629,0.00000,0.00000,0.0000,0,1364.12812,2569.88087,484.41457,2.49309,2.14065,2.87107,1.19000,0.55591,n/a,
153,9.85350,36.79325,0.00000,0.00000,0.0000,0,1546.30353,2661.14358,484.48861,2.62357,2.65989,3.42223,1.60684,0.60410,n/a,
154,12330.75032,3070.44306,0.00000,0.00000,0.0000,0,944.25734,1242.34481,499.52139,3.21770,28.66357,31.26264,24.09571,0.84064,n/a,
155,0.11165,1.32611,0.00000,0.00000,0.0000,0,1104.25252,1277.50292,484.75111,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
156,0.44662,3.49163,0.00000,0.00000,0.0000,0,1105.12753,1278.81542,484.75111,2.64967,0.94837,1.05424,0.76747,0.80924,n/a,
157,0.11165,1.32611,0.00000,0.00000,0.0000,0,1106.00253,1280.12793,484.75111,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
158,0.11165,1.32611,0.00000,0.00000,0.0000,0,1106.87753,1281.00293,484.75111,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
159,16796.95470,3899.36434,0.00000,0.00000,0.0000,0,947.19831,1398.90476,501.39806,3.08212,31.77440,35.23076,25.84568,0.81341,n/a,
160,0.44662,3.49163,0.00000,0.00000,0.0000,0,1363.25312,2552.81833,484.75111,2.64967,0.94837,1.05424,0.76747,0.80924,n/a,
161,0.11165,1.32611,0.00000,0.00000,0.0000,0,1550.50354,2663.50609,484.75111,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
162,8695.00355,2339.93622,0.00000,0.00000,0.0000,0,2096.35785,773.67306,499.75957,3.36683,25.51274,27.29148,22.29549,0.87390,n/a,
163,84.41074,141.37780,0.00000,0.00000,0.0000,0,931.22414,1032.35217,486.08973,2.32479,5.44252,6.70835,3.58235,0.65822,n/a,
164,121.89870,149.55628,0.00000,0.00000,0.0000,0,1134.36908,1511.66903,490.04693,3.10336,6.15177,6.89966,4.89041,0.79496,n/a,
165,38313.56928,6309.69371,0.00000,0.00000,0.0000,0,2681.44906,2059.72733,508.24472,3.35562,41.82648,44.81560,36.43305,0.87105,n/a,
